0,1,2,3,4,5,6,7,8
-1.2020089848393054,-0.2267595009248176,1.402159722322669,0.24491305787019282,0.06904519770602098,-0.892433916458276,0.7281376928157082,0.6920423084917604,-0.11637874038027317
-0.53027278496086,1.932075100781032,1.525856765705003,1.6352088182421955,0.9944355505865189,0.9302987111830991,0.16558404769378054,1.4351252776009995,-0.6302082536935875
0.728426050253747,-0.14428361744775936,-1.2062922441604014,0.6419545605496153,-0.7861398557397644,-0.545022896539187,0.5886451898324865,-1.578977170957342,-0.060791511834088596
-2.133971232373502,-0.8206921246410347,0.23346429160334162,-0.16952414667230437,0.9129757992020748,0.041477300129620906,-0.28544358079173654,-0.769059079402644,0.11019968744220184
-3.0626411244227225,1.4125144894162704,0.656158123390607,1.1643280427118874,-0.6689209691076173,-0.3053909419362488,-0.6446941186911888,0.5186634476367652,-0.3821185139692067
-1.7350176574383886,-1.261537952231465,1.2002916755389637,0.4849090875686859,0.3128391650873927,-1.0150063794525384,1.059455005317072,0.48363173180941027,0.972606739234054
-0.9841249268159941,-2.0171942745981943,-2.2990014352678814,0.8681347735397822,-0.8145441766636774,0.30658701783070214,-0.12596329269528797,-0.15704243002206575,-0.530319930136543
-1.1720437875282024,-1.571967662935377,-1.7679362352783061,0.1922566445376309,0.12036265903162054,0.7978217447643524,-0.03352896804021772,0.16047722481149126,-0.1985053691022843
-0.2962474721018725,1.0580108141700715,0.37438690017801496,-1.5143640954318665,0.6527318825823681,0.37528646763047857,-1.7771855109659802,0.057455039578401,1.1633018667461867
0.18250932415162052,-1.6069259719488054,0.4802627595326478,-1.0342647489673262,-1.1210636357622796,0.8384368772028842,-1.8811754591791419,-1.696248950264813,0.7872033794505882
-1.2453762979653127,-0.9840779373195493,1.0836143574105808,-1.2110474098679338,-0.39697391015281014,0.8620838017822868,-2.0230183022988895,1.3075384402217622,0.10887750060172678
0.8004118155971679,-0.9157112516264845,-0.9946588004854989,-1.555595390140109,-0.8747542476544241,0.5369227851737679,0.839748315553034,-1.2901994590783656,0.012903939381875411
-0.09574432047841551,0.9596537498434513,-2.6039045570243107,1.0195695139337193,-1.7047474830709,0.15483314864229544,-0.14219911521007983,-0.0050592537503322925,-0.7817662525333835
0.0751711842325952,-1.6175521866073033,1.0898053630815394,-0.15973861616581747,0.18506104134600268,-0.5661572645997119,-1.9550321464865492,-1.41984554899938,0.20189659954450795
-0.15427668620865687,-0.7186881455903944,-1.5780054388916387,0.058584173742097824,0.813329756523548,-0.6412617492577315,-1.6279809632087625,0.7423262552975176,0.888456269403153
0.2637982761122755,-0.5882052982442039,-1.078796690208867,-1.5390352076818843,0.1788604644594831,0.7677879683428164,0.4186901658939293,0.2036428109651962,-0.801053388799768
-0.5382983984912879,0.6080361349867778,1.0989637079266168,-0.7895378108650193,-1.7965674618993577,-0.855086965603045,-1.0711483962481452,1.0969513093899275,1.0630807542841854
1.8791123197221469,-2.3334683479376266,0.11620349311202251,-1.0497311946520145,-0.18383250971240045,-0.05514594009675948,-1.286054017956641,-0.3957349043730383,-0.5933657800667487
-0.3937207940204668,0.6354698492188149,-2.1236848090197697,-1.223823126217428,0.5376397009963607,0.45636086017552585,0.10538715868617034,0.21244286426177503,-0.25085587973857304
-0.045509875944149444,1.0941106325124856,-1.8946420782801727,1.5697065020847876,-0.7810463510457404,0.5681792866997307,0.26260510105765256,0.4803698954543882,-0.06217189687864057
-0.2216151764513231,0.7185166866748942,0.74716694377151,-0.8086156793208229,-1.0117692651722163,0.8784159145799938,0.7641586264943622,-0.45266947661515505,0.5238894268989862
2.9585419651004856,1.1008396154988385,3.16030057208098,-1.2603705994989254,1.0158529087353274,-0.8570076940843264,-0.5728553402469408,1.0223476302587382,-0.9357196516815385
3.0301463842484435,-0.47782862193324793,1.0110537845133833,-0.7277900015685391,-0.8247853780581538,1.4178546369895904,1.6435210619177165,0.6286588365913496,-1.3323411902589615
-0.12502628133849514,-2.066670995109747,1.7959580651470979,0.6835287970346815,-2.270078145479968,0.943612851644593,1.3067207289532432,0.4135847886168696,0.1178865179875815
-0.3187400967098407,-0.43067076439313956,0.9980299455933573,-0.4877741182361268,-1.3189599492231876,1.0547975406458947,0.30296015757076766,-0.47435785952310394,-0.5988234087071521
-0.9725516890301154,-2.0679501678184558,-1.3647271849356708,1.565319074392181,-0.6708853950238431,0.38662185273434324,0.07234718649002253,-0.4147479900336414,-0.17041198608774474
-3.0937402349975107,0.36466144091304553,0.575787448355318,1.2302445797927886,0.5180296077460715,-0.7598924592813812,-0.4502132643695767,0.3299945596578998,-0.02121290163186142
